iid,pid,quota,seat,g,or,cr,p
45,171,AI,SC,N,1469,1658,0
45,171,AI,SC,F,2267,2267,0
45,171,AI,ST,N,588,840,0
45,171,AI,ST,F,1002,1002,0
45,190,AI,OPEN,N,11766,12622,0
45,190,AI,OPEN,F,21963,22094,0
45,190,AI,EWS,N,2177,2218,0
45,190,AI,EWS,F,3647,3647,0
45,190,AI,OBC-NCL,N,3844,5158,0
45,190,AI,OBC-NCL,F,8844,8916,0
45,190,AI,SC,N,2874,3002,0
45,190,AI,SC,F,3835,3835,0
45,190,AI,ST,N,1350,1356,0
45,225,AI,OPEN,N,13451,16317,0
45,225,AI,OPEN,F,19975,25041,0
45,225,AI,EWS,N,2307,2406,0
45,225,AI,EWS,F,3890,3890,0
45,225,AI,OBC-NCL,N,5564,5988,0
45,225,AI,OBC-NCL,F,9345,9938,0
45,225,AI,SC,N,3038,3195,0
45,225,AI,SC,F,4267,4323,0
45,225,AI,ST,N,1446,1506,0
45,225,AI,ST,F,1834,1834,0
45,240,AI,OPEN,N,6457,7007,0
45,240,AI,OPEN,F,10860,12015,0
45,240,AI,OPEN-PwD,N,137,137,1
45,240,AI,EWS,N,850,864,0
45,240,AI,EWS,F,1926,1926,0
45,240,AI,OBC-NCL,N,2362,3060,0
45,240,AI,OBC-NCL,F,5225,5463,0
45,240,AI,SC,N,1214,1542,0
45,240,AI,SC,F,2208,2208,0
45,240,AI,ST,N,909,974,0
45,248,AI,OPEN,N,7151,12206,0
45,248,AI,OPEN,F,16959,21468,0
45,248,AI,OPEN-PwD,N,334,334,1
45,248,AI,EWS,N,1669,1876,0
45,248,AI,EWS,F,3310,3310,0
45,248,AI,OBC-NCL,N,3610,4566,0
45,248,AI,OBC-NCL,F,7821,8445,0
45,248,AI,SC,N,2441,2538,0
45,248,AI,SC,F,3379,3390,0
45,248,AI,ST,N,1108,1170,0
45,248,AI,ST,F,1545,1545,0
12,76,HS,OPEN,N,58313,65917,0
12,76,HS,OPEN,F,53084,53648,0
12,76,HS,EWS,N,10180,10180,0
12,76,HS,EWS,F,16293,16293,0
12,76,HS,OBC-NCL,N,33291,52241,0
12,76,HS,OBC-NCL,F,52894,56151,0
12,76,HS,SC,N,8799,11090,0
12,76,HS,ST,N,15566,15566,0
12,76,OS,OPEN,N,29026,41817,0
12,76,OS,OPEN,F,41691,43186,0
12,76,OS,EWS,N,6114,6634,0
12,76,OS,OBC-NCL,N,12903,13478,0
12,76,OS,OBC-NCL,F,16439,17214,0
12,76,OS,SC,N,3375,4841,0
12,76,OS,SC,F,8402,8402,0
12,76,OS,ST,N,2916,3006,0
12,97,HS,OPEN,N,28297,49650,0
12,97,HS,OPEN,F,46216,54809,0
12,97,HS,EWS,N,7738,8740,0
12,97,HS,EWS,F,9600,9600,0
12,97,HS,OBC-NCL,N,24307,42794,0
12,97,HS,OBC-NCL,F,37359,39672,0
12,97,HS,SC,N,7638,9501,0
12,97,HS,SC,F,7401,7401,0
12,97,HS,SC-PwD,N,126,126,0
12,97,HS,ST,N,24165,43332,0
12,97,OS,OPEN,N,21827,33644,0
12,97,OS,OPEN,F,39063,41891,0
12,97,OS,OPEN-PwD,N,1897,1897,0
12,97,OS,EWS,N,4867,4972,0
12,97,OS,EWS,F,6450,6450,0
12,97,OS,OBC-NCL,N,9743,10647,0
12,97,OS,OBC-NCL,F,16014,16580,0
12,97,OS,SC,N,4007,5276,0
12,97,OS,SC,F,7234,7234,0
12,97,OS,ST,N,2120,2306,0
12,109,HS,OPEN,N,34303,52004,0
12,109,HS,OPEN,F,54402,58821,0
12,109,HS,OPEN-PwD,N,2711,2711,0
12,109,HS,EWS,N,7482,9381,0
12,109,HS,EWS,F,9178,9178,0
12,109,HS,OBC-NCL,N,32011,39530,0
12,109,HS,OBC-NCL,F,43683,44470,0
12,109,HS,SC,N,7618,9466,0
12,109,HS,SC,F,11172,11172,0
12,109,HS,ST,N,17734,32136,0
12,109,HS,ST,F,16264,16264,0
12,109,OS,OPEN,N,25507,37500,0
12,109,OS,OPEN,F,42935,46913,0
12,109,OS,OPEN-PwD,N,1098,1098,0
12,109,OS,EWS,N,5471,5521,0
12,109,OS,EWS,F,7111,7111,0
12,109,OS,OBC-NCL,N,10996,12040,0
12,109,OS,OBC-NCL,F,18176,18509,0
12,109,OS,SC,N,4775,5637,0
12,109,OS,SC,F,1933,1933,0
12,109,OS,ST,N,670,1255,0
12,109,OS,ST,F,3134,3134,0
12,131,HS,OPEN,N,6821,14502,0
12,131,HS,OPEN,F,11180,18113,0
12,131,HS,OPEN-PwD,F,686,686,0
12,131,HS,EWS,N,1952,2912,0
12,131,HS,EWS,F,2865,3397,0
12,131,HS,OBC-NCL,N,3960,7779,0
12,131,HS,OBC-NCL,F,4979,10562,0
12,131,HS,SC,N,967,3299,0
12,131,HS,SC,F,3449,3812,0
12,131,HS,ST,N,776,3754,0
12,131,HS,ST,F,9914,9914,0
12,131,OS,OPEN,N,1818,10073,0
12,131,OS,OPEN,F,13426,18149,0
12,131,OS,OPEN-PwD,N,241,241,0
12,131,OS,EWS,N,1341,1463,0
12,131,OS,EWS,F,2555,2555,0
12,131,OS,OBC-NCL,N,2600,3642,0
12,131,OS,OBC-NCL,F,4915,6862,0
12,131,OS,OBC-NCL-PwD,F,364,364,0
12,131,OS,SC,N,971,1916,0
12,131,OS,SC,F,2514,3707,0
12,131,OS,SC-PwD,N,104,104,0
12,131,OS,ST,N,513,877,0
12,131,OS,ST,F,1357,1357,0
12,131,OS,ST-PwD,N,32,32,0
12,149,HS,OPEN,N,14668,18820,0
12,149,HS,OPEN,F,18504,18504,0
12,149,HS,OPEN-PwD,F,1808,1808,0
12,149,HS,EWS,N,3024,3300,0
12,149,HS,EWS,F,4736,4736,0
12,149,HS,OBC-NCL,N,8634,16759,0
12,149,HS,OBC-NCL,F,23221,23221,0
12,149,HS,SC,N,4733,5878,0
12,149,HS,SC,F,6475,6475,0
12,149,HS,ST,N,5260,5260,0
12,149,HS,ST,F,13468,13468,0
12,149,OS,OPEN,N,12086,13847,0
12,149,OS,OPEN,F,18693,19393,0
12,149,OS,OPEN-PwD,N,411,411,0
12,149,OS,EWS,N,1811,1823,0
12,149,OS,EWS,F,3846,3846,0
12,149,OS,OBC-NCL,N,4285,5002,0
12,149,OS,OBC-NCL,F,8853,8853,0
12,149,OS,SC,N,2243,2349,0
12,149,OS,SC,F,4664,4664,0
12,149,OS,ST,N,1047,1244,0
12,149,OS,ST,F,1871,1871,0
12,158,HS,OPEN,N,24679,28694,0
12,158,HS,OPEN,F,26666,26765,0
12,158,HS,OPEN-PwD,N,3230,3230,0
12,158,HS,EWS,N,4241,4630,0
12,158,HS,EWS,F,7211,7211,0
12,158,HS,OBC-NCL,N,7876,24214,0
12,158,HS,OBC-NCL,F,30017,30017,0
12,158,HS,SC,N,6757,6943,0
12,158,HS,SC,F,7357,7357,0
12,158,HS,ST,N,3945,9740,0
12,158,OS,OPEN,N,15106,18324,0
12,158,OS,OPEN,F,26952,28221,0
12,158,OS,OPEN-PwD,N,1102,1102,0
12,158,OS,EWS,N,2621,2627,0
12,158,OS,EWS,F,4281,4281,0
12,158,OS,OBC-NCL,N,5877,6442,0
12,158,OS,OBC-NCL,F,12149,12149,0
12,158,OS,SC,N,3303,3700,0
12,158,OS,SC,F,6535,6535,0
12,158,OS,ST,N,1292,1366,0
12,158,OS,ST,F,2562,2562,0
12,171,HS,OPEN,N,17414,24521,0
12,171,HS,OPEN,F,19009,21429,0
12,171,HS,OPEN-PwD,F,1878,1878,0
12,171,HS,EWS,N,3574,3670,0
12,171,HS,EWS,F,6717,6717,0
12,171,HS,OBC-NCL,N,9081,20131,0
12,171,HS,OBC-NCL,F,22397,24627,0
12,171,HS,SC,N,3643,6068,0
12,171,HS,SC,F,6554,6554,0
12,171,HS,ST,N,7148,7679,0
12,171,HS,ST,F,10440,10440,0
12,171,OS,OPEN,N,13172,14476,0
12,171,OS,OPEN,F,21431,21777,0
12,171,OS,OPEN-PwD,N,668,668,0
12,171,OS,EWS,N,1894,1928,0
12,171,OS,EWS,F,3766,3766,0
12,171,OS,OBC-NCL,N,4728,5213,0
12,171,OS,OBC-NCL,F,8936,8974,0
12,171,OS,OBC-NCL-PwD,N,373,373,0
12,171,OS,SC,N,2737,3028,0
12,171,OS,SC,F,4564,4564,0
12,171,OS,ST,N,1173,1245,0
12,171,OS,ST,F,2469,2469,0
12,185,HS,OPEN,N,24789,26658,0
12,185,HS,OPEN,F,25280,25280,0
12,185,HS,EWS,N,4179,4179,0
12,185,HS,OBC-NCL,N,20926,23520,0
12,185,HS,OBC-NCL,F,25671,25671,0
12,185,HS,SC,N,849,849,0
12,185,HS,SC,F,3296,3296,0
12,185,HS,ST,N,11575,11575,0
12,185,OS,OPEN,N,14546,15467,0
12,185,OS,OPEN,F,24930,24930,0
12,185,OS,EWS,N,2208,2263,0
12,185,OS,OBC-NCL,N,5165,5511,0
12,185,OS,OBC-NCL,F,10837,10837,0
12,185,OS,SC,N,3406,3406,0
12,185,OS,SC,F,5917,5917,0
12,185,OS,ST,N,1445,1445,0
12,210,HS,OPEN,N,36643,56804,0
12,210,HS,OPEN,F,51164,62629,0
12,210,HS,EWS,N,9243,10218,0
12,210,HS,EWS,F,10416,10416,0
12,210,HS,OBC-NCL,N,44379,49771,0
12,210,HS,OBC-NCL,F,63114,70716,0
12,210,HS,SC,N,10070,11045,0
12,210,HS,SC,F,14334,14334,0
12,210,OS,OPEN,N,19975,37762,0
12,210,OS,OPEN,F,51413,51556,0
12,210,OS,EWS,N,6242,6283,0
12,210,OS,EWS,F,7685,7685,0
12,210,OS,OBC-NCL,N,11331,13259,0
12,210,OS,OBC-NCL,F,18446,18859,0
12,210,OS,SC,N,4613,6430,0
12,210,OS,SC,F,9441,9441,0
12,210,OS,ST,N,2569,2913,0
12,210,OS,ST,F,3799,3799,0
12,213,HS,OPEN,N,15163,21752,0
12,213,HS,OPEN,F,19075,23461,0
12,213,HS,OPEN-PwD,N,821,821,0
12,213,HS,EWS,N,3395,3874,0
12,213,HS,OBC-NCL,N,7892,14397,0
12,213,HS,OBC-NCL,F,11219,17441,0
12,213,HS,SC,N,3516,5639,0
12,213,HS,SC,F,4350,4550,0
12,213,HS,ST,N,3795,8761,0
12,213,OS,OPEN,N,10088,13050,0
12,213,OS,OPEN,F,18222,20820,0
12,213,OS,OPEN-PwD,N,505,505,0
12,213,OS,EWS,N,1752,1842,0
12,213,OS,EWS,F,3671,3671,0
12,213,OS,OBC-NCL,N,3759,4787,0
12,213,OS,OBC-NCL,F,7634,8458,0
12,213,OS,OBC-NCL-PwD,F,816,816,0
12,213,OS,SC,N,2140,2672,0
12,213,OS,SC,F,3741,4398,0
12,213,OS,ST,N,1142,1170,0
12,213,OS,ST,F,2434,2434,0
12,213,OS,ST-PwD,N,33,33,0
12,217,HS,OPEN,N,28502,38495,0
12,217,HS,OPEN,F,36779,47330,0
12,217,HS,EWS,N,6560,6872,0
12,217,HS,EWS,F,7706,7706,0
12,217,HS,OBC-NCL,N,25114,34615,0
12,217,HS,OBC-NCL,F,45649,60462,0
12,217,HS,SC,N,6249,9573,0
12,217,HS,SC,F,7831,7831,0
12,217,HS,ST,N,22132,22132,0
12,217,HS,ST,F,15588,15588,0
12,217,OS,OPEN,N,18375,26079,0
12,217,OS,OPEN,F,33040,38413,0
12,217,OS,OPEN-PwD,N,1050,1050,0
12,217,OS,EWS,N,3729,3806,0
12,217,OS,EWS,F,6625,6625,0
12,217,OS,EWS-PwD,N,310,310,0
12,217,OS,OBC-NCL,N,7020,8201,0
12,217,OS,OBC-NCL,F,15521,15521,0
12,217,OS,OBC-NCL-PwD,F,1367,1367,0
12,217,OS,SC,N,4527,5045,0
12,217,OS,SC,F,7472,7472,0
12,217,OS,ST,N,2336,2446,0
12,217,OS,ST,F,3189,3189,0
12,240,HS,OPEN,N,12228,19925,0
12,240,HS,OPEN,F,17921,24158,0
12,240,HS,OPEN-PwD,N,1368,1368,0
12,240,HS,EWS,N,3458,4142,0
12,240,HS,EWS,F,5547,5547,0
12,240,HS,OBC-NCL,N,12994,18525,0
12,240,HS,OBC-NCL,F,23380,23380,0
12,240,HS,SC,N,3935,5698,0
12,240,HS,SC,F,1390,1390,0
12,240,HS,ST,N,14260,20545,0
12,240,OS,OPEN,N,10431,13285,0
12,240,OS,OPEN,F,20823,21041,0
12,240,OS,OPEN-PwD,N,828,828,0
12,240,OS,OPEN-PwD,F,1300,1300,0
12,240,OS,EWS,N,1906,1941,0
12,240,OS,OBC-NCL,N,4010,4838,0
12,240,OS,OBC-NCL,F,9610,9610,0
12,240,OS,SC,N,2137,2660,0
12,240,OS,SC,F,4366,4366,0
12,240,OS,ST,N,1349,1401,0
12,248,HS,OPEN,N,29862,42155,0
12,248,HS,OPEN,F,35572,48452,0
12,248,HS,EWS,N,5929,7506,0
12,248,HS,EWS,F,9003,9003,0
12,248,HS,OBC-NCL,N,25447,33874,0
12,248,HS,OBC-NCL,F,30929,52625,0
12,248,HS,SC,N,7886,8542,0
12,248,HS,SC,F,12817,13786,0
12,248,HS,ST,N,10439,15704,0
12,248,HS,ST,F,22446,22446,0
12,248,OS,OPEN,N,16808,27699,0
12,248,OS,OPEN,F,29540,40391,0
12,248,OS,OPEN-PwD,N,1217,1217,0
12,248,OS,EWS,N,3877,4200,0
12,248,OS,EWS,F,5841,5841,0
12,248,OS,EWS-PwD,N,202,202,0
12,248,OS,OBC-NCL,N,8453,9299,0
12,248,OS,OBC-NCL,F,16976,17040,0
12,248,OS,OBC-NCL-PwD,F,1264,1264,0
12,248,OS,SC,N,3082,5037,0
12,248,OS,SC,F,7117,7231,0
12,248,OS,ST,N,1935,2025,0
12,248,OS,ST,F,3375,3375,0
12,293,HS,OPEN,N,61273,70398,0
12,293,HS,OPEN,F,65722,70817,0
12,293,HS,EWS,N,10250,11143,0
12,293,HS,EWS,F,12630,12630,0
12,293,HS,OBC-NCL,N,44934,51292,0
12,293,HS,OBC-NCL,F,41751,72072,0
12,293,HS,SC,N,10631,14690,0
12,293,HS,SC,F,14394,14394,0
12,293,OS,OPEN,N,35157,44936,0
12,293,OS,OPEN,F,46242,54359,0
12,293,OS,EWS,N,6334,6374,0
12,293,OS,EWS,F,8078,8078,0
12,293,OS,OBC-NCL,N,13353,14878,0
12,293,OS,OBC-NCL,F,19226,19226,0
12,293,OS,OBC-NCL-PwD,N,843,843,0
12,293,OS,SC,N,6801,7036,0
12,293,OS,SC,F,9019,9019,0
12,293,OS,ST,N,2989,3045,0
12,293,OS,ST,F,3459,3459,0
78,15,HS,OPEN,N,638,1481,0
78,15,HS,OPEN,F,312,744,0
78,15,HS,EWS,N,577,758,0
78,15,HS,OBC-NCL,N,427,824,0
78,15,HS,OBC-NCL,F,457,648,0
78,15,HS,SC,N,304,446,0
78,15,HS,SC,F,267,267,0
78,15,HS,ST,N,80,135,0
78,15,HS,ST,F,24,24,0
78,15,OS,OPEN,N,346,525,0
78,15,OS,OPEN,F,251,394,0
78,15,OS,OPEN-PwD,N,98,98,0
78,15,OS,EWS,N,81,145,0
78,15,OS,EWS,F,77,77,0
78,15,OS,OBC-NCL,N,168,337,0
78,15,OS,OBC-NCL,F,260,298,0
78,15,OS,SC,N,81,124,0
78,15,OS,SC,F,80,80,0
78,15,OS,ST,N,55,64,0
78,15,OS,ST,F,83,83,0
78,20,HS,OPEN,N,5769,6225,0
78,20,HS,EWS,N,820,820,0
78,20,HS,EWS,F,1373,1373,0
78,20,HS,OBC-NCL,N,1512,2228,0
78,20,HS,OBC-NCL,F,4556,4556,0
78,20,HS,SC,N,1269,1369,0
78,20,HS,SC,F,456,456,0
78,20,HS,ST,N,471,471,0
78,20,HS,ST,F,700,700,0
78,20,OS,OPEN,N,4886,5555,0
78,20,OS,OPEN,F,9274,9274,0
78,20,OS,EWS,N,769,799,0
78,20,OS,EWS,F,1596,1596,0
78,20,OS,OBC-NCL,N,1531,2090,0
78,20,OS,OBC-NCL,F,3526,3526,0
78,20,OS,SC,N,806,1180,0
78,20,OS,SC,F,1128,1128,0
78,20,OS,ST,N,456,456,0
78,97,HS,OPEN,N,14240,24351,0
78,97,HS,OPEN,F,26304,28752,0
78,97,HS,OPEN-PwD,N,1577,1577,0
78,97,HS,EWS,N,3536,3615,0
78,97,HS,EWS,F,4503,4503,0
78,97,HS,EWS-PwD,N,233,233,0
78,97,HS,OBC-NCL,N,6425,8302,0
78,97,HS,OBC-NCL,F,10050,12470,0
78,97,HS,OBC-NCL-PwD,N,699,699,0
78,97,HS,SC,N,4303,4599,0
78,97,HS,SC,F,5061,6890,0
78,97,HS,ST,N,1092,1727,0
78,97,HS,ST,F,1144,1144,0
78,97,OS,OPEN,N,15363,22258,0
78,97,OS,OPEN,F,23292,32097,0
78,97,OS,OPEN-PwD,N,1075,1075,0
78,97,OS,EWS,N,3442,3783,0
78,97,OS,EWS,F,4937,4937,0
78,97,OS,OBC-NCL,N,6661,8232,0
78,97,OS,OBC-NCL,F,13055,14384,0
78,97,OS,OBC-NCL-PwD,N,541,541,0
78,97,OS,SC,N,3536,4584,0
78,97,OS,SC,F,4937,6251,0
78,97,OS,ST,N,1923,2331,0
78,97,OS,ST,F,2686,2686,0
78,109,HS,OPEN,N,10944,27034,0
78,109,HS,OPEN,F,30434,35777,0
78,109,HS,OPEN-PwD,N,280,499,0
78,109,HS,EWS,N,3687,4031,0
78,109,HS,EWS,F,6659,6659,0
78,109,HS,OBC-NCL,N,7746,9116,0
78,109,HS,OBC-NCL,F,10248,11657,0
78,109,HS,SC,N,2932,4123,0
78,109,HS,SC,F,5255,6826,0
78,109,HS,SC-PwD,N,181,181,0
78,109,HS,ST,N,211,329,0
78,109,HS,ST,F,772,772,0
78,109,OS,OPEN,N,21231,30890,0
78,109,OS,OPEN,F,37246,43151,0
78,109,OS,OPEN-PwD,N,832,832,0
78,109,OS,EWS,N,4252,4462,0
78,109,OS,EWS,F,6185,6185,0
78,109,OS,EWS-PwD,N,268,268,0
78,109,OS,OBC-NCL,N,8905,10202,0
78,109,OS,OBC-NCL,F,14576,15276,0
78,109,OS,SC,N,3631,4645,0
78,109,OS,SC,F,4480,7109,0
78,109,OS,SC-PwD,N,82,82,0
78,109,OS,ST,N,1371,1907,0
78,109,OS,ST,F,2240,2240,0
78,131,HS,OPEN,N,2937,5629,0
78,131,HS,OPEN,F,2422,9393,0
78,131,HS,OPEN-PwD,N,396,396,0
78,131,HS,EWS,N,660,766,0
78,131,HS,EWS,F,1346,1346,0
78,131,HS,EWS-PwD,N,98,98,0
78,131,HS,OBC-NCL,N,1311,1820,0
78,131,HS,OBC-NCL,F,3361,3752,0
78,131,HS,OBC-NCL-PwD,N,199,199,0
78,131,HS,SC,N,592,1272,0
78,131,HS,SC,F,1918,2196,0
78,131,HS,ST,N,233,358,0
78,131,HS,ST,F,693,693,0
78,131,OS,OPEN,N,3027,4748,0
78,131,OS,OPEN,F,5059,8485,0
78,131,OS,OPEN-PwD,N,138,138,0
78,131,OS,OPEN-PwD,F,130,130,0
78,131,OS,EWS,N,593,647,0
78,131,OS,EWS,F,1044,1044,0
78,131,OS,OBC-NCL,N,1268,1997,0
78,131,OS,OBC-NCL,F,2068,3427,0
78,131,OS,OBC-NCL-PwD,N,74,74,0
78,131,OS,SC,N,508,877,0
78,131,OS,SC,F,995,995,0
78,131,OS,SC-PwD,N,34,34,0
78,131,OS,ST,N,220,393,0
78,131,OS,ST,F,519,519,0
78,158,HS,OPEN,N,10817,12712,0
78,158,HS,OPEN,F,17818,21027,0
78,158,HS,OPEN-PwD,F,1451,1451,0
78,158,HS,EWS,N,1658,1863,0
78,158,HS,EWS,F,3185,3185,0
78,158,HS,OBC-NCL,N,3554,4438,0
78,158,HS,OBC-NCL,F,8761,9442,0
78,158,HS,OBC-NCL-PwD,N,133,133,0
78,158,HS,SC,N,2100,2661,0
78,158,HS,SC,F,3980,3980,0
78,158,HS,SC-PwD,N,68,68,0
78,158,HS,ST,N,484,712,0
78,158,HS,ST,F,1514,1514,0
78,158,OS,OPEN,N,9795,12061,0
78,158,OS,OPEN,F,14248,20965,0
78,158,OS,OPEN-PwD,N,630,630,0
78,158,OS,EWS,N,1629,1813,0
78,158,OS,EWS,F,3407,3407,0
78,158,OS,OBC-NCL,N,3712,4919,0
78,158,OS,OBC-NCL,F,8119,9590,0
78,158,OS,OBC-NCL-PwD,N,361,361,0
78,158,OS,SC,N,2248,2664,0
78,158,OS,SC,F,4610,4746,0
78,158,OS,ST,N,730,1039,0
78,158,OS,ST,F,2165,2165,0
78,171,HS,OPEN,N,7752,9900,0
78,171,HS,OPEN,F,10644,16938,0
78,171,HS,OPEN-PwD,F,1246,1246,0
78,171,HS,EWS,N,1252,1355,0
78,171,HS,EWS,F,2501,2501,0
78,171,HS,OBC-NCL,N,2648,3446,0
78,171,HS,OBC-NCL,F,5722,5997,0
78,171,HS,OBC-NCL-PwD,N,571,571,0
78,171,HS,SC,N,1539,2094,0
78,171,HS,SC,F,3883,3883,0
78,171,HS,ST,N,529,580,0
78,171,HS,ST,F,1450,1450,0
78,171,OS,OPEN,N,6608,8614,0
78,171,OS,OPEN,F,11903,13410,0
78,171,OS,OPEN-PwD,F,1187,1187,0
78,171,OS,EWS,N,1218,1299,0
78,171,OS,EWS,F,2132,2132,0
78,171,OS,EWS-PwD,N,66,66,0
78,171,OS,OBC-NCL,N,2769,3535,0
78,171,OS,OBC-NCL,F,5033,6233,0
78,171,OS,OBC-NCL-PwD,N,90,90,0
78,171,OS,SC,N,990,2049,0
78,171,OS,SC,F,2422,2422,0
78,171,OS,ST,N,464,648,0
78,171,OS,ST,F,1064,1064,0
78,248,HS,OPEN,N,11118,19096,0
78,248,HS,OPEN,F,21551,26463,0
78,248,HS,OPEN-PwD,N,1308,1308,0
78,248,HS,EWS,N,2642,2842,0
78,248,HS,EWS,F,4915,4915,0
78,248,HS,OBC-NCL,N,5156,7080,0
78,248,HS,OBC-NCL,F,9455,12497,0
78,248,HS,OBC-NCL-PwD,N,547,547,0
78,248,HS,SC,N,2976,3551,0
78,248,HS,SC,F,5064,7041,0
78,248,HS,ST,N,908,1051,0
78,248,HS,ST,F,1731,1731,0
78,248,OS,OPEN,N,8906,17685,0
78,248,OS,OPEN,F,24365,31262,0
78,248,OS,OPEN-PwD,N,1006,1006,0
78,248,OS,EWS,N,2547,2750,0
78,248,OS,EWS,F,5284,5284,0
78,248,OS,EWS-PwD,N,256,256,0
78,248,OS,OBC-NCL,N,5097,6869,0
78,248,OS,OBC-NCL,F,8737,14204,0
78,248,OS,SC,N,2772,3683,0
78,248,OS,SC,F,5300,5300,0
78,248,OS,SC-PwD,N,306,306,0
78,248,OS,ST,N,1539,1578,0
78,248,OS,ST,F,2777,2777,0
78,261,HS,OPEN,N,28260,33350,0
78,261,HS,OPEN,F,36660,41140,0
78,261,HS,OPEN-PwD,N,2483,2483,0
78,261,HS,EWS,N,4601,4943,0
78,261,HS,EWS,F,6434,6434,0
78,261,HS,OBC-NCL,N,9488,11163,0
78,261,HS,OBC-NCL,F,13575,17339,0
78,261,HS,SC,N,5499,5811,0
78,261,HS,SC-PwD,F,166,166,0
78,261,HS,ST,N,1795,1795,0
78,261,HS,ST,F,2904,2904,0
78,261,HS,ST-PwD,N,71,71,0
78,261,OS,OPEN,N,21537,32875,0
78,261,OS,OPEN,F,36630,40266,0
78,261,OS,OPEN-PwD,N,1277,1277,0
78,261,OS,EWS,N,4780,4796,0
78,261,OS,EWS,F,6695,6695,0
78,261,OS,OBC-NCL,N,10079,11818,0
78,261,OS,OBC-NCL,F,15399,16189,0
78,261,OS,OBC-NCL-PwD,F,1216,1216,0
78,261,OS,SC,N,4793,6019,0
78,261,OS,SC,F,8473,8473,0
78,261,OS,ST,N,2488,2550,0
78,261,OS,ST,F,3961,3961,0
77,15,HS,OPEN,N,1019,2157,0
77,15,HS,OPEN,F,467,879,0
77,15,HS,EWS,N,299,310,0
77,15,HS,EWS,F,221,221,0
77,15,HS,OBC-NCL,N,669,2482,0
77,15,HS,OBC-NCL,F,597,1035,0
77,15,HS,SC,N,211,661,0
77,15,HS,SC,F,253,253,0
77,15,HS,ST,N,259,277,0
77,15,HS,ST,F,148,148,0
77,15,OS,OPEN,N,566,776,0
77,15,OS,OPEN,F,426,629,0
77,15,OS,OPEN-PwD,N,115,115,0
77,15,OS,EWS,N,208,234,0
77,15,OS,EWS,F,197,197,0
77,15,OS,OBC-NCL,N,284,415,0
77,15,OS,OBC-NCL,F,364,372,0
77,15,OS,SC,N,181,212,0
77,15,OS,SC,F,162,197,0
77,15,OS,ST,N,90,97,0
77,15,OS,ST,F,74,74,0
77,34,HS,OPEN,N,25671,30265,0
77,34,HS,OPEN,F,36013,36013,0
77,34,HS,EWS,N,5092,5092,0
77,34,HS,EWS,F,5317,5317,0
77,34,HS,OBC-NCL,N,8311,10498,0
77,34,HS,OBC-NCL,F,19518,19518,0
77,34,HS,SC,N,5355,6463,0
77,34,HS,ST,N,2966,2966,0
77,34,OS,OPEN,N,17476,20056,0
77,34,OS,OPEN,F,29317,29317,0
77,34,OS,EWS,N,3139,3139,0
77,34,OS,OBC-NCL,N,6052,7810,0
77,34,OS,OBC-NCL,F,10317,10317,0
77,34,OS,SC,N,3811,4581,0
77,34,OS,SC,F,5245,5245,0
77,34,OS,ST,N,2412,2412,0
77,97,HS,OPEN,N,24126,35187,0
77,97,HS,OPEN,F,32902,33870,0
77,97,HS,OPEN-PwD,N,2151,2151,0
77,97,HS,EWS,N,4967,5145,0
77,97,HS,EWS,F,5883,5883,0
77,97,HS,OBC-NCL,N,11033,11716,0
77,97,HS,OBC-NCL,F,17222,18713,0
77,97,HS,OBC-NCL-PwD,N,1660,1660,0
77,97,HS,SC,N,6023,6468,0
77,97,HS,SC,F,9189,9189,0
77,97,HS,ST,N,2848,3115,0
77,97,HS,ST,F,3580,3580,0
77,97,OS,OPEN,N,23432,31982,0
77,97,OS,OPEN,F,37052,37626,0
77,97,OS,OPEN-PwD,N,827,827,0
77,97,OS,EWS,N,4467,4801,0
77,97,OS,EWS,F,5329,5329,0
77,97,OS,OBC-NCL,N,9496,10460,0
77,97,OS,OBC-NCL,F,15189,15335,0
77,97,OS,SC,N,5075,5538,0
77,97,OS,SC,F,6318,6318,0
77,97,OS,ST,N,2104,2155,0
77,97,OS,ST,F,3331,3331,0
77,109,HS,OPEN,N,27877,40724,0
77,109,HS,OPEN,F,48728,54665,0
77,109,HS,OPEN-PwD,N,2466,2466,0
77,109,HS,EWS,N,5725,6211,0
77,109,HS,EWS,F,8284,8284,0
77,109,HS,OBC-NCL,N,11903,13937,0
77,109,HS,OBC-NCL,F,21935,21987,0
77,109,HS,SC,N,5267,6062,0
77,109,HS,SC,F,9535,10065,0
77,109,HS,ST,N,946,1641,0
77,109,HS,ST,F,6503,6503,0
77,109,OS,OPEN,N,26437,36084,0
77,109,OS,OPEN,F,43562,47998,0
77,109,OS,OPEN-PwD,N,999,999,0
77,109,OS,EWS,N,5103,5189,0
77,109,OS,EWS,F,6989,6989,0
77,109,OS,OBC-NCL,N,10173,12013,0
77,109,OS,OBC-NCL,F,18707,19214,0
77,109,OS,OBC-NCL-PwD,N,726,726,0
77,109,OS,SC,N,4625,5476,0
77,109,OS,SC,F,7389,7785,0
77,109,OS,ST,N,1235,1417,0
77,109,OS,ST,F,2465,2465,0
77,131,HS,OPEN,N,5601,10863,0
77,131,HS,OPEN,F,12477,19524,0
77,131,HS,OPEN-PwD,N,289,438,0
77,131,HS,EWS,N,1452,1634,0
77,131,HS,EWS,F,3131,3142,0
77,131,HS,OBC-NCL,N,2629,4015,0
77,131,HS,OBC-NCL,F,5431,9029,0
